sku,nombre,descripcion_completa,categoria_ct,marca,costo_base,precio_mxn,precio_original,img,brand_logo,ficha_url,costo_proveedor_mxn,precio,precio_mayoreo_10pzs,margen_aplicado,img_local,img_cdn,categoria_clasificada,local_img
MALITL750,"Maletín Cambridge para portátiles de 15.6"" (439947) Manhattan Abertura completa en forma de concha, se adapta a la mayor","Maletín Cambridge para portátiles de 15.6"" (439947) Manhattan Abertura completa en forma de concha, se adapta a la mayoría de los portátiles de hasta 15.6"", compartimento ampliamente acolchado para el portátil, bolsillos delanteros, traseros e interiores, correa para el hombro, asa, Ideal para laptops, Ultrabooks™, Macbooks® y más.",ACCESORIOS,MALETÍN,10.19,268.16,317.82,https://static.ctonline.mx/imagenes/MALITL750/MALITL750_400.jpg,https://static.ctonline.mx/marcas/png/MALETN.png,https://ctonline.mx/buscar/productos?b=MALITL750,198.64,268.16,238.37,35%,assets/img/catalog/MALITL750.jpg,https://static.ctonline.mx/imagenes/MALITL750/MALITL750_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALITL750/MALITL750_400.jpg
ACCITL7170,440448 Candado de Combinación para Laptop: Cerradura con combinación Kensington Longitud cable: 2 m; Mejores usos: Base ,"440448 Candado de Combinación para Laptop: Cerradura con combinación Kensington Longitud cable: 2 m; Mejores usos: Base de conexión, Monitor, Portátil, PC, Periférico, Proyector; Materiales: Acero, Zinc: Plata; GARANTIA: 5 AÑOS.",ACCESORIOS,440448,9.81,258.34,306.18,https://static.ctonline.mx/imagenes/ACCITL7170/ACCITL7170_400.jpg,https://static.ctonline.mx/marcas/png/440448.png,https://ctonline.mx/buscar/productos?b=ACCITL7170,191.36,258.34,229.63,35%,assets/img/catalog/ACCITL7170.jpg,https://static.ctonline.mx/imagenes/ACCITL7170/ACCITL7170_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCITL7170/ACCITL7170_400.jpg
ACCITL7000,"Cargador para laptop USB-C - 65 W (102513) Manhattan Adaptador de alimentación de CA a tipo C, voltaje compatible con la","Cargador para laptop USB-C - 65 W (102513) Manhattan Adaptador de alimentación de CA a tipo C, voltaje compatible con la mayoría de las laptops, ideal como segunda fuente de alimentación o de reemplazo, incluye un cable de alimentación de CA US desmontable y un cable USB-C PD incorporado, negro. Cargador de bolsillo, ideal como segundo adaptador de corriente o como sustituto para tu laptop con alimentación USB-C. Tecnología USB-C Power Delivery (PD 3.0) que ofrece hasta 65 W. Carga cualquier dispositivo con entrada Tipo-C como teléfonos, tabletas, consolas de videojuegos portátiles y más. Ajustes de voltaje/corriente (máximo):Salida USB-C PD 65.0 W:5.0 V / 3.0 A, 9.0 V / 3.0 A, 12.0 V / 3.0 A, 15.0 V / 3.0 A, 20.0 V / 3.25 A. NOTA: Compruebe la salida y el voltaje de su cargador actual para garantizar la compatibilidad con los requisitos eléctricos mencionados anteriormente.",ACCESORIOS,CARGADOR,23.35,614.74,728.58,https://static.ctonline.mx/imagenes/ACCITL7000/ACCITL7000_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCITL7000,455.36,614.74,546.43,35%,assets/img/catalog/ACCITL7000.jpg,https://static.ctonline.mx/imagenes/ACCITL7000/ACCITL7000_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCITL7000/ACCITL7000_400.jpg
CABITL2450,Cable USB A- Micro B 3 metros Color Negro (325684) Los cables para dispositivos USB de Alta Velocidad Manhattan conectan,"Cable USB A- Micro B 3 metros Color Negro (325684) Los cables para dispositivos USB de Alta Velocidad Manhattan conectan fácilmente periféricos y accesorios con computadoras de accesorios y notebooks. ideal para su uso con muchos dispositivos externos, hubs y para transmisión de datos, dispositivos plug-and-play, los cables para dispositivos USB de Alta Velocidad Manhattan soportan tasas de transmisión de datos de hasta 480 Mbps en sistemas Windows y Mac para transmisiones más rápidas y confiables. Con contactos con chapa en niquel, sus conectores blindados y terminales moldeadas",ACCESORIOS,CABLE,2.34,61.61,73.02,https://static.ctonline.mx/imagenes/CABITL2450/CABITL2450_400.jpg,https://static.ctonline.mx/marcas/png/CABLE.png,https://ctonline.mx/buscar/productos?b=CABITL2450,45.64,61.61,54.77,35%,assets/img/catalog/CABITL2450.jpg,https://static.ctonline.mx/imagenes/CABITL2450/CABITL2450_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/CABITL2450/CABITL2450_400.jpg
CABITL4120,Cable USB-C AM-CM 2.0M V3.1 Negro (354974) Los cables USB tipo C de alta velocidad de Manhattan conectan fácilmente peri,"Cable USB-C AM-CM 2.0M V3.1 Negro (354974) Los cables USB tipo C de alta velocidad de Manhattan conectan fácilmente periféricos y accesorios USB Tipo C a puertos Tipo A de computadoras y laptops. Ideales para usar con dispositivos plug and play USB tipo A, estos cables soportan transferencia rápida de datos de hasta 5 Gbps en sistema Windows o Mac y transmisiones confiables de corriente de hasta 3 A",ACCESORIOS,CABLE,7.47,196.71,233.14,https://static.ctonline.mx/imagenes/CABITL4120/CABITL4120_400.jpg,https://static.ctonline.mx/marcas/png/CABLE.png,https://ctonline.mx/buscar/productos?b=CABITL4120,145.71,196.71,174.85,35%,assets/img/catalog/CABITL4120.jpg,https://static.ctonline.mx/imagenes/CABITL4120/CABITL4120_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/CABITL4120/CABITL4120_400.jpg
SLXLMP790,"Alcohol Isopropilico SILIMEX 7503018454344 de 500 ML  MINI TRIGGER .Para limpieza de tarjetas electronicas, componentes ","Alcohol Isopropilico SILIMEX 7503018454344 de 500 ML  MINI TRIGGER .Para limpieza de tarjetas electronicas, componentes , circuitos electronicos, laptops, tablets, smart tv, smart phones de caulquier tipo. Caracteristicas: Evaporacion y alta pureza en sus componentes.",ACCESORIOS,ALCOHOL,75.58,1989.72,2358.19,https://static.ctonline.mx/imagenes/SLXLMP790/SLXLMP790_400.jpg,https://static.ctonline.mx/marcas/png/ALCOHOL.png,https://ctonline.mx/buscar/productos?b=SLXLMP790,1473.87,1989.72,1768.64,35%,assets/img/catalog/SLXLMP790.jpg,https://static.ctonline.mx/imagenes/SLXLMP790/SLXLMP790_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/SLXLMP790/SLXLMP790_400.jpg
SLXLMP750,"IsoPro Alcohol Isopropílico SILIMEX 750300219690 de 250 ML con atomizador .Para limpieza de tarjetas electrónicas, compo","IsoPro Alcohol Isopropílico SILIMEX 750300219690 de 250 ML con atomizador .Para limpieza de tarjetas electrónicas, componentes y circuitos electrónicos, laptops, tablets, smart tv, smart phones de cualquier tipo. Características: Evaporación y alta pureza en sus componentes.",ACCESORIOS,ISOPRO,55.06,1449.41,1717.82,https://static.ctonline.mx/imagenes/SLXLMP750/SLXLMP750_400.jpg,https://static.ctonline.mx/marcas/png/ISOPRO.png,https://ctonline.mx/buscar/productos?b=SLXLMP750,1073.64,1449.41,1288.37,35%,assets/img/catalog/SLXLMP750.jpg,https://static.ctonline.mx/imagenes/SLXLMP750/SLXLMP750_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/SLXLMP750/SLXLMP750_400.jpg
SLXLMP340,"LAPTOP CLEANER, limpiador de laptops. Kit especializado en la limpieza y mantenimiento de todo tipo de laptops. Fórmula ","LAPTOP CLEANER, limpiador de laptops. Kit especializado en la limpieza y mantenimiento de todo tipo de laptops. Fórmula sin alcohol y de limpieza ultra rápida. Incluye: 1 aire comprimido de 122g, 1 limpiador de 100 ml, 1 microfibra de 20 X 20 cm, 1 cepillo para limpieza.",ACCESORIOS,LAPTOP,141.17,3716.36,4404.58,https://static.ctonline.mx/imagenes/SLXLMP340/SLXLMP340_400.jpg,https://static.ctonline.mx/marcas/png/LAPTOP.png,https://ctonline.mx/buscar/productos?b=SLXLMP340,2752.86,3716.36,3303.43,35%,assets/img/catalog/SLXLMP340.jpg,https://static.ctonline.mx/imagenes/SLXLMP340/SLXLMP340_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/SLXLMP340/SLXLMP340_400.jpg
SLXLMP770,IsoPro Alcohol Isopropilico SILIMEX 750300219651 de 1 litro y  IsoPro Alcohol Isopropilico SILIMEX 750300219651de 500ML ,"IsoPro Alcohol Isopropilico SILIMEX 750300219651 de 1 litro y  IsoPro Alcohol Isopropilico SILIMEX 750300219651de 500ML con MINI TRIGGER .Para limpieza de tarjetas electrónicas, componentes , circuitos electrónicos, laptops, tablets, smart tv, smart phones de cualquier tipo. Características: Evaporación y alta pureza en sus componentes.",ACCESORIOS,ISOPRO,164.71,4335.88,5138.82,https://static.ctonline.mx/imagenes/SLXLMP770/SLXLMP770_400.jpg,https://static.ctonline.mx/marcas/png/ISOPRO.png,https://ctonline.mx/buscar/productos?b=SLXLMP770,3211.76,4335.88,3854.11,35%,assets/img/catalog/SLXLMP770.jpg,https://static.ctonline.mx/imagenes/SLXLMP770/SLXLMP770_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/SLXLMP770/SLXLMP770_400.jpg
PROLMP080,"367165 TOWEL-EXPRESS PROLICOM, Toallas húmedas antiestaticas, Para pantallas de laptop y displays LCD, CD`S, DVD`S y tod","367165 TOWEL-EXPRESS PROLICOM, Toallas húmedas antiestaticas, Para pantallas de laptop y displays LCD, CD`S, DVD`S y toda clase de cristal o mica, Envase de 30 PZAS",ACCESORIOS,367165,33.97,894.38,1060.0,https://static.ctonline.mx/imagenes/PROLMP080/PROLMP080_400.jpg,https://static.ctonline.mx/marcas/png/367165.png,https://ctonline.mx/buscar/productos?b=PROLMP080,662.5,894.38,795.0,35%,assets/img/catalog/PROLMP080.jpg,https://static.ctonline.mx/imagenes/PROLMP080/PROLMP080_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/PROLMP080/PROLMP080_400.jpg
PROLMP410,"367608 SCREEN CLEANING-EXPRESS PROLICOM, Kit limpiador de pantallas, desktop, laptos y componentes. Remueve grasa, polvo","367608 SCREEN CLEANING-EXPRESS PROLICOM, Kit limpiador de pantallas, desktop, laptos y componentes. Remueve grasa, polvo y/o huellas, no raya ni deja pelusa. Incluye: Microfibra de 30*30 cm y una solucion limpiadora de 150ml.",ACCESORIOS,367608,128.99,3395.59,4024.4,https://static.ctonline.mx/imagenes/PROLMP410/PROLMP410_400.jpg,https://static.ctonline.mx/marcas/png/367608.png,https://ctonline.mx/buscar/productos?b=PROLMP410,2515.25,3395.59,3018.3,35%,assets/img/catalog/PROLMP410.jpg,https://static.ctonline.mx/imagenes/PROLMP410/PROLMP410_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/PROLMP410/PROLMP410_400.jpg
PROLMP270,"367332 TWO PACK DE TOWEL-30 PROLICOM, 1 Towel Express húmedo Y 1 Dry Cloth Express para la limpieza de Pantallas de lapt","367332 TWO PACK DE TOWEL-30 PROLICOM, 1 Towel Express húmedo Y 1 Dry Cloth Express para la limpieza de Pantallas de laptop y displays LCD, CD`S, DVD`S y toda clase de cristal o mica, gadgets, superficies y componentes. 30 Pzas. c/u.",ACCESORIOS,367332,66.59,1752.98,2077.6,https://static.ctonline.mx/imagenes/PROLMP270/PROLMP270_400.jpg,https://static.ctonline.mx/marcas/png/367332.png,https://ctonline.mx/buscar/productos?b=PROLMP270,1298.5,1752.98,1558.2,35%,assets/img/catalog/PROLMP270.jpg,https://static.ctonline.mx/imagenes/PROLMP270/PROLMP270_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/PROLMP270/PROLMP270_400.jpg
PROLMP280,"367349 TWO PACK DE TOWEL-70 PROLICOM, 1 Towel Express húmedo Y 1 Dry Cloth Express para la limpieza de Pantallas de lapt","367349 TWO PACK DE TOWEL-70 PROLICOM, 1 Towel Express húmedo Y 1 Dry Cloth Express para la limpieza de Pantallas de laptop y displays LCD, CD`S, DVD`S y toda clase de cristal o mica, gadgets, superficies y componentes. 70 Pzas. c/u.",ACCESORIOS,367349,153.73,4046.96,4796.4,https://static.ctonline.mx/imagenes/PROLMP280/PROLMP280_400.jpg,https://static.ctonline.mx/marcas/png/367349.png,https://ctonline.mx/buscar/productos?b=PROLMP280,2997.75,4046.96,3597.3,35%,assets/img/catalog/PROLMP280.jpg,https://static.ctonline.mx/imagenes/PROLMP280/PROLMP280_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/PROLMP280/PROLMP280_400.jpg
ACCOVL730,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E74D 19.5V/2.31AH para DELL, Dell XPS 13 9343-414","Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E74D 19.5V/2.31AH para DELL, Dell XPS 13 9343-4143 Notebook Dell XPS 13 L322X Ultrabook, Dell Ultrabook XPS: XPS 12 XPS 13 DELL XPS L322X 13D-148 13D-138 13D-148 DELL P29G Series, Dell XPS13 series.",ACCESORIOS,ADAPTADOR,13.13,345.69,409.71,https://static.ctonline.mx/imagenes/ACCOVL730/ACCOVL730_400.jpg,https://static.ctonline.mx/marcas/png/ADAPTADOR.png,https://ctonline.mx/buscar/productos?b=ACCOVL730,256.07,345.69,307.28,35%,assets/img/catalog/ACCOVL730.jpg,https://static.ctonline.mx/imagenes/ACCOVL730/ACCOVL730_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCOVL730/ACCOVL730_400.jpg
ACCOVL040,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E53, Compatible con HP, familias Pavilion, Busine","Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E53, Compatible con HP, familias Pavilion, Business Notebook, Mini-Note, EliteBook, Envy, Mobile Workstation, Mobile Thin Client, con cable de 19V/4.74AH.",ACCESORIOS,ADAPTADOR,12.36,325.44,385.71,https://static.ctonline.mx/imagenes/ACCOVL040/ACCOVL040_400.jpg,https://static.ctonline.mx/marcas/png/ADAPTADOR.png,https://ctonline.mx/buscar/productos?b=ACCOVL040,241.07,325.44,289.28,35%,assets/img/catalog/ACCOVL040.jpg,https://static.ctonline.mx/imagenes/ACCOVL040/ACCOVL040_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCOVL040/ACCOVL040_400.jpg
ACCOVL1120,Adaptador / Cargador de corriente para Laptop OTAC-E74-65W OVALTECH de 65W 19.5V/3.33A Punta Azul,Adaptador / Cargador de corriente para Laptop OTAC-E74-65W OVALTECH de 65W 19.5V/3.33A Punta Azul,ACCESORIOS,ADAPTADOR,10.15,267.3,316.8,https://static.ctonline.mx/imagenes/ACCOVL1120/ACCOVL1120_400.jpg,https://static.ctonline.mx/marcas/png/ADAPTADOR.png,https://ctonline.mx/buscar/productos?b=ACCOVL1120,198.0,267.3,237.6,35%,assets/img/catalog/ACCOVL1120.jpg,https://static.ctonline.mx/imagenes/ACCOVL1120/ACCOVL1120_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCOVL1120/ACCOVL1120_400.jpg
ACCOVL1130,Adaptador / Cargador de corriente para Laptop OTAC-E76D OVALTECH de 65W 19.5V/3.34A C/Blíster + USB,Adaptador / Cargador de corriente para Laptop OTAC-E76D OVALTECH de 65W 19.5V/3.34A C/Blíster + USB,ACCESORIOS,ADAPTADOR,10.14,267.02,316.46,https://static.ctonline.mx/imagenes/ACCOVL1130/ACCOVL1130_400.jpg,https://static.ctonline.mx/marcas/png/ADAPTADOR.png,https://ctonline.mx/buscar/productos?b=ACCOVL1130,197.79,267.02,237.35,35%,assets/img/catalog/ACCOVL1130.jpg,https://static.ctonline.mx/imagenes/ACCOVL1130/ACCOVL1130_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCOVL1130/ACCOVL1130_400.jpg
ACCOVL140,Adaptador / Cargador de corriente para Laptop OTAC-E760 OVALTECH de 65W 19.5V/3.42A C/Blíster + USB,Adaptador / Cargador de corriente para Laptop OTAC-E760 OVALTECH de 65W 19.5V/3.42A C/Blíster + USB,ACCESORIOS,ADAPTADOR,10.14,267.02,316.46,https://static.ctonline.mx/imagenes/ACCOVL140/ACCOVL140_400.jpg,https://static.ctonline.mx/marcas/png/ADAPTADOR.png,https://ctonline.mx/buscar/productos?b=ACCOVL140,197.79,267.02,237.35,35%,assets/img/catalog/ACCOVL140.jpg,https://static.ctonline.mx/imagenes/ACCOVL140/ACCOVL140_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCOVL140/ACCOVL140_400.jpg
ACCOVL410,Adaptador / Cargador de corriente para Laptop OTAC-E77 OVALTECH de 90W 20V/4.5A C/Blíster + USB,Adaptador / Cargador de corriente para Laptop OTAC-E77 OVALTECH de 90W 20V/4.5A C/Blíster + USB,ACCESORIOS,ADAPTADOR,10.74,282.64,334.98,https://static.ctonline.mx/imagenes/ACCOVL410/ACCOVL410_400.jpg,https://static.ctonline.mx/marcas/png/ADAPTADOR.png,https://ctonline.mx/buscar/productos?b=ACCOVL410,209.36,282.64,251.23,35%,assets/img/catalog/ACCOVL410.jpg,https://static.ctonline.mx/imagenes/ACCOVL410/ACCOVL410_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCOVL410/ACCOVL410_400.jpg
BATOVL900,"Bateria Marca Ovaltech OTH4401 de 4 Celdas para HP ProBook 440 440 G2 Series 450 G2 HP Pavilion 15-p000 – p099,15-x000 –","Bateria Marca Ovaltech OTH4401 de 4 Celdas para HP ProBook 440 440 G2 Series 450 G2 HP Pavilion 15-p000 – p099,15-x000 – x099, 17-f000 – f099; 17-x000-x099",ACCESORIOS,BATERIA,37.45,985.99,1168.58,https://static.ctonline.mx/imagenes/BATOVL900/BATOVL900_400.jpg,https://static.ctonline.mx/marcas/png/BATERIA.png,https://ctonline.mx/buscar/productos?b=BATOVL900,730.36,985.99,876.43,35%,assets/img/catalog/BATOVL900.jpg,https://static.ctonline.mx/imagenes/BATOVL900/BATOVL900_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/BATOVL900/BATOVL900_400.jpg
BATOVL930,Bateria Ovaltech OTHCA06 de 6 Celdas para HP ProBook 640 645 655 650 G1,Bateria Ovaltech OTHCA06 de 6 Celdas para HP ProBook 640 645 655 650 G1,ACCESORIOS,BATERIA,48.05,1265.04,1499.31,https://static.ctonline.mx/imagenes/BATOVL930/BATOVL930_400.jpg,https://static.ctonline.mx/marcas/png/BATERIA.png,https://ctonline.mx/buscar/productos?b=BATOVL930,937.07,1265.04,1124.48,35%,assets/img/catalog/BATOVL930.jpg,https://static.ctonline.mx/imagenes/BATOVL930/BATOVL930_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/BATOVL930/BATOVL930_400.jpg
BATOVL1190,"Batería para Laptop Asus OTUX441 de 3 Celdas Interna para Asus X441UA X441UV X441SA X441SC Serie, A31N1537","Batería para Laptop Asus OTUX441 de 3 Celdas Interna para Asus X441UA X441UV X441SA X441SC Serie, A31N1537",ACCESORIOS,BATERÍA,25.67,675.77,800.91,https://static.ctonline.mx/imagenes/BATOVL1190/BATOVL1190_400.jpg,https://static.ctonline.mx/marcas/png/BATERA.png,https://ctonline.mx/buscar/productos?b=BATOVL1190,500.57,675.77,600.68,35%,assets/img/catalog/BATOVL1190.jpg,https://static.ctonline.mx/imagenes/BATOVL1190/BATOVL1190_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/BATOVL1190/BATOVL1190_400.jpg
